legacy_set_id,legacy_name,legacy_year,legacy_main_set_id,legacy_main_set_name,legacy_card_count,suggested_canonical_set_id,suggested_canonical_name,suggested_confidence,reason
1902,"marvel 2024 skybox masterpieces nahuel grego holofoil Windows Autograph",2024,72,"Marvel 2024 Skybox Masterpieces Nahuel Grego",20,6085,"2024 Upper Deck Marvel Masterpieces Nahuel Grego - Holofoil",67,token_overlap_67%
1898,"marvel 2024 skybox masterpieces nahuel grego holofoil Diamonds",2024,72,"Marvel 2024 Skybox Masterpieces Nahuel Grego",20,6087,"2024 Upper Deck Marvel Masterpieces Nahuel Grego - Holofoil Diamonds",78,token_overlap_78%
1901,"marvel 2024 skybox masterpieces nahuel grego holofoil Triangulation",2024,72,"Marvel 2024 Skybox Masterpieces Nahuel Grego",20,6091,"2024 Upper Deck Marvel Masterpieces Nahuel Grego - Holofoil Triangulation",78,token_overlap_78%
2127,"marvel 2025 topps finest x men '97 greatest hits Laser Refractor",2025,79,"marvel 2025 topps finest x men '97",20,2494,"2025 Topps Chrome Marvel - Air Marvel Red Wave Refractor",45,subset_term_match_45%
2130,"marvel 2025 topps finest x men '97 greatest hits SuperFractor",2025,79,"marvel 2025 topps finest x men '97",20,6573,"2025 Topps Chrome Marvel - X-Men Giant Size 50th Anniversary SuperFractor",50,token_overlap_50%
2126,"marvel 2025 topps finest x men '97 greatest hits Gold Refractor",2025,79,"marvel 2025 topps finest x men '97",20,6521,"2025 Topps Chrome Marvel - Iron Man Gold Refractor",60,subset_term_match_60%
2128,"marvel 2025 topps finest x men '97 greatest hits Orange Refractor",2025,79,"marvel 2025 topps finest x men '97",20,6512,"2025 Topps Chrome Marvel - Human Torch Refractor (Red & Orange)",55,subset_term_match_55%
2129,"marvel 2025 topps finest x men '97 greatest hits Red Refractor",2025,79,"marvel 2025 topps finest x men '97",20,2494,"2025 Topps Chrome Marvel - Air Marvel Red Wave Refractor",55,subset_term_match_55%
2131,"marvel 2025 topps finest x men '97 greatest hits X-Fractor",2025,79,"marvel 2025 topps finest x men '97",20,6572,"2025 Topps Chrome Marvel - X-Men Giant Size 50th Anniversary Relics X-Fractor",45,token_overlap_45%
2122,"marvel 2025 topps finest x men '97 children of the atom SuperFractor",2025,79,"marvel 2025 topps finest x men '97",20,6465,"2025 Topps Chrome Marvel - 35 Years of Ghost Rider Superfractor",45,token_overlap_45%
1170,"marvel 1994 flair power blast",1994,18,"Marvel 1994 Flair ",20,2661,"1994 Flair Marvel Annual",60,token_overlap_60%
1228,"marvel 1995 ultra x men all chromium Alternate X Embossed",1995,28,"Marvel 1995 Ultra X-Men ",20,2688,"1995 Flair Marvel Annual - Chromium",38,token_overlap_38%
1510,"marvel 2022 metal universe spider man planet metal",2022,63,"Marvel 2022 Metal Universe Spider Man ",20,4415,"2022 Fleer Ultra Marvel Avengers - Universe Power Supreme",38,token_overlap_38%
1511,"marvel 2022 metal universe spider man planet metal Copper",2022,63,"Marvel 2022 Metal Universe Spider Man ",20,4415,"2022 Fleer Ultra Marvel Avengers - Universe Power Supreme",38,token_overlap_38%
1512,"marvel 2022 metal universe spider man planet metal Gold",2022,63,"Marvel 2022 Metal Universe Spider Man ",20,4398,"2022 Fleer Ultra Marvel Avengers - Medallions Gold",40,subset_term_match_40%
1513,"marvel 2022 metal universe spider man planet metal Platinum",2022,63,"Marvel 2022 Metal Universe Spider Man ",20,4399,"2022 Fleer Ultra Marvel Avengers - Medallions Platinum",38,token_overlap_38%
1597,"marvel 2022 upper deck annual multiple dimensions",2022,,,20,4556,"2022-23 Upper Deck Marvel Annual - Multiple Dimensions Lenticulars",78,token_overlap_78%
1742,"marvel 2023 upper deck annual cold war",2023,,,20,5502,"2023-24 Upper Deck Marvel Annual",71,token_overlap_71%
2140,"marvel 2025 topps finest x men '97 previously on x men Laser Refractor",2025,79,"marvel 2025 topps finest x men '97",20,2494,"2025 Topps Chrome Marvel - Air Marvel Red Wave Refractor",45,subset_term_match_45%
2141,"marvel 2025 topps finest x men '97 previously on x men Orange Refractor",2025,79,"marvel 2025 topps finest x men '97",20,6512,"2025 Topps Chrome Marvel - Human Torch Refractor (Red & Orange)",55,subset_term_match_55%
2142,"marvel 2025 topps finest x men '97 previously on x men Red Refractor",2025,79,"marvel 2025 topps finest x men '97",20,2494,"2025 Topps Chrome Marvel - Air Marvel Red Wave Refractor",55,subset_term_match_55%
2143,"marvel 2025 topps finest x men '97 previously on x men SuperFractor",2025,79,"marvel 2025 topps finest x men '97",20,6573,"2025 Topps Chrome Marvel - X-Men Giant Size 50th Anniversary SuperFractor",50,token_overlap_50%
2144,"marvel 2025 topps finest x men '97 previously on x men X-Fractor",2025,79,"marvel 2025 topps finest x men '97",20,6572,"2025 Topps Chrome Marvel - X-Men Giant Size 50th Anniversary Relics X-Fractor",45,token_overlap_45%
1329,"marvel 2016 masterpieces battle spectra",2016,54,"Marvel 2016 Masterpieces ",19,3381,"2016 Upper Deck Marvel Masterpieces - Battle Spectra",71,token_overlap_71%
1722,"marvel 2023 upper deck anime volume 2 chibi Tier 2",2023,68,"Marvel 2023 Upper Deck Anime Volume 2",19,5004,"2023 Upper Deck Marvel Anime Vol. 2 - Chibi",75,token_overlap_75%
1728,"marvel 2023 upper deck anime volume 2 hanafuda SP",2023,68,"Marvel 2023 Upper Deck Anime Volume 2",19,5006,"2023 Upper Deck Marvel Anime Vol. 2 - Hanafuda",75,token_overlap_75%
1472,"marvel 2022 beginnings vol 2 series 1 Blue",2022,61,"Marvel 2022 Beginnings",17,4358,"2022 Fleer Ultra Marvel Avengers - Blue Foil",43,token_overlap_43%
1636,"marvel 2023 fleer ultra wolverine aliases Printing Plate",2023,66,"Marvel 2023 Fleer Ultra Wolverine ",16,4775,"2023 Fleer Ultra Marvel Wolverine - Aliases Printing Plates Black",78,token_overlap_78%
1690,"marvel 2023 masterpieces battle spectrum Teal",2023,62,"Marvel 2022 Masterpieces ",15,2568,"2023 Upper Deck Marvel What If…? - Marvel Masterpieces Battle Spectrum",56,token_overlap_56%
1687,"marvel 2023 masterpieces battle spectrum Gold",2023,62,"Marvel 2022 Masterpieces ",15,2568,"2023 Upper Deck Marvel What If…? - Marvel Masterpieces Battle Spectrum",56,token_overlap_56%
1688,"marvel 2023 masterpieces battle spectrum Green Auto",2023,62,"Marvel 2022 Masterpieces ",15,2568,"2023 Upper Deck Marvel What If…? - Marvel Masterpieces Battle Spectrum",56,token_overlap_56%
1689,"marvel 2023 masterpieces battle spectrum Red",2023,62,"Marvel 2022 Masterpieces ",15,2568,"2023 Upper Deck Marvel What If…? - Marvel Masterpieces Battle Spectrum",56,token_overlap_56%
1686,"marvel 2023 masterpieces battle spectrum",2023,62,"Marvel 2022 Masterpieces ",15,2568,"2023 Upper Deck Marvel What If…? - Marvel Masterpieces Battle Spectrum",56,token_overlap_56%
1114,"2024 upper deck x men '97 sdcc",2024,,,15,5824,"2024 Upper Deck Marvel Avengers",50,token_overlap_50%
1115,"2024 upper deck x men '97 sdcc Gold Foilboard",2024,,,15,5834,"2024 Upper Deck Marvel Avengers - Gold",55,subset_term_match_55%
1116,"2024 upper deck x men '97 sdcc Silver Foilboard",2024,,,15,5795,"2024 Upper Deck Marvel Allegiance Secret Wars - Foilboard",50,token_overlap_50%
1536,"marvel 2022 ultra avengers 1st appearances Printing Plate",2022,64,"Marvel 2022 Ultra Avengers ",15,4332,"2022 Fleer Ultra Marvel Avengers - 1st Appearances",75,token_overlap_75%
1734,"marvel 2023 upper deck anime volume 2 stax SP",2023,68,"Marvel 2023 Upper Deck Anime Volume 2",15,5018,"2023 Upper Deck Marvel Anime Vol. 2 - Stax",75,token_overlap_75%
1919,"2024 MM XL HoloFoil",2024,73,"Marvel 2024 Skybox Masterpieces XL ",15,5643,"2024 SkyBox Marvel Masterpieces XL - Holofoil",50,token_overlap_50%
1466,"marvel 2022 allure Sunrise",2022,60,"Marvel 2022 Allure ",14,4495,"2022 Upper Deck Allure Marvel Studios - Sunrise",57,token_overlap_57%
1910,"2024 MM XL Battle Spectrum",2024,73,"Marvel 2024 Skybox Masterpieces XL ",14,5639,"2024 SkyBox Marvel Masterpieces XL - Battle Spectrum",57,token_overlap_57%
1279,"marvel 2000 topps x men the movie clear cling",2000,43,"Marvel 2000 Topps X-Men: The Movie ",12,2782,"2000 Toy Biz Marvel Greatest Moments",25,token_overlap_25%
1392,"marvel 2020 masterpieces Silver Spectrum Artist Autograph",2020,57,"Marvel 2020 Masterpieces ",12,4050,"2020 SkyBox Marvel Masterpieces - Silver Spectrum Foil Autographs",63,token_overlap_63%
1173,"marvel 1994 fleer amazing spider man suspended animation",1994,19,"Marvel 1994 Fleer Amazing Spider Man",12,2672,"1994 Fleer Marvel Universe - Jumbo Suspended Animation",63,token_overlap_63%
1364,"marvel 2018 masterpieces Autograph",2018,56,"Marvel 2018 Masterpieces ",12,3766,"2018 Upper Deck Marvel Masterpieces",60,token_overlap_60%
1850,"marvel 2023 upper deck what if zombies glow in the dark",2023,70,"Marvel 2023 Upper Deck What If ",11,4863,"2023 Upper Deck Funko Pop Marvel Infinity Saga - Glow-in-the-Dark",67,token_overlap_67%
1234,"marvel 1995 ultra x men sinister observations",1995,28,"Marvel 1995 Ultra X-Men ",10,2687,"1995 Flair Marvel Annual",33,token_overlap_33%
2238,"Marvel 2025 Topps Finest X-Men '97 Sketch Card",2025,79,"marvel 2025 topps finest x men '97",10,6474,"2025 Topps Chrome Marvel - Artist Sketch Black Foil",50,token_overlap_50%
1280,"marvel 2000 topps x men the movie x foil",2000,43,"Marvel 2000 Topps X-Men: The Movie ",10,2782,"2000 Toy Biz Marvel Greatest Moments",29,token_overlap_29%
1678,"marvel 2023 fleer ultra wolverine team affiliations Printing Plate",2023,66,"Marvel 2023 Fleer Ultra Wolverine ",10,4820,"2023 Fleer Ultra Marvel Wolverine - Team Affiliations",78,token_overlap_78%
1890,"marvel 2024 skybox masterpieces nahuel grego canvas gallery Printing Plate",2024,72,"Marvel 2024 Skybox Masterpieces Nahuel Grego",10,6067,"2024 Upper Deck Marvel Masterpieces Nahuel Grego - Canvas Gallery",70,token_overlap_70%
1912,"marvel 2024 skybox masterpieces xl Black Foil Canvas High Series",2024,73,"Marvel 2024 Skybox Masterpieces XL ",10,5641,"2024 SkyBox Marvel Masterpieces XL - Epic Purple Foil",63,subset_term_match_63%
1916,"marvel 2024 skybox masterpieces xl Gallery Canvas High Series",2024,73,"Marvel 2024 Skybox Masterpieces XL ",10,5638,"2024 SkyBox Marvel Masterpieces XL",56,token_overlap_56%
1889,"2024 Marvel Masterpieces Nahuel Grego Canvas gallery",2024,72,"Marvel 2024 Skybox Masterpieces Nahuel Grego",10,6067,"2024 Upper Deck Marvel Masterpieces Nahuel Grego - Canvas Gallery",78,token_overlap_78%
1925,"marvel 2024 skybox masterpieces xl Red Foil Canvas High Series",2024,73,"Marvel 2024 Skybox Masterpieces XL ",10,5641,"2024 SkyBox Marvel Masterpieces XL - Epic Purple Foil",65,subset_term_match_65%
2133,"marvel 2025 topps finest x men '97 Laser Refractor SP",2025,79,"marvel 2025 topps finest x men '97",10,2494,"2025 Topps Chrome Marvel - Air Marvel Red Wave Refractor",49,subset_term_match_49%
2124,"marvel 2025 topps finest x men '97 Gold Refractor SP",2025,79,"marvel 2025 topps finest x men '97",10,6521,"2025 Topps Chrome Marvel - Iron Man Gold Refractor",66,subset_term_match_66%
1175,"marvel 1994 masterpieces Bronze Holofoil",1994,20,"Marvel 1994 Masterpieces ",10,2664,"1994 Fleer Marvel Masterpieces Hildebrandt Brothers - Bronze Holofoils",50,token_overlap_50%
1179,"marvel 1994 masterpieces Gold Holofoil",1994,20,"Marvel 1994 Masterpieces ",10,2666,"1994 Fleer Marvel Masterpieces Hildebrandt Brothers - Gold Holofoils",55,subset_term_match_55%
1182,"marvel 1994 masterpieces Silver Holofoil",1994,20,"Marvel 1994 Masterpieces ",10,2669,"1994 Fleer Marvel Masterpieces Hildebrandt Brothers - Silver Holofoils",55,subset_term_match_55%
1181,"marvel 1994 masterpieces powerblast",1994,20,"Marvel 1994 Masterpieces ",10,2668,"1994 Fleer Marvel Masterpieces Hildebrandt Brothers - PowerBlast",57,token_overlap_57%
1235,"marvel 1995 ultra x men suspended animation",1995,28,"Marvel 1995 Ultra X-Men ",10,2687,"1995 Flair Marvel Annual",33,token_overlap_33%
1284,"marvel 2002 topps spider man movie Spider-Sense Glow Puzzle Stickers",2002,45,"Marvel 2002 Topps Spider Man Movie ",10,2796,"2002 Marvel Spider-Man",40,token_overlap_40%
1339,"marvel 2016 masterpieces Legendary Orange",2016,,,10,3396,"2016 Upper Deck Marvel Masterpieces - Legendary Orange Foil",63,token_overlap_63%
1551,"marvel 2022 ultra avengers earth's mightiest",2022,64,"Marvel 2022 Ultra Avengers ",10,4393,"2022 Fleer Ultra Marvel Avengers - Jambalaya",67,token_overlap_67%
1557,"marvel 2022 ultra avengers earth's mightiest Printing Plate",2022,64,"Marvel 2022 Ultra Avengers ",10,4368,"2022 Fleer Ultra Marvel Avengers - Earth's Mightiest Spin-Offs",67,token_overlap_67%
1558,"marvel 2022 ultra avengers earth's mightiest Red Foil",2022,64,"Marvel 2022 Ultra Avengers ",10,4378,"2022 Fleer Ultra Marvel Avengers - Earth's Mightiest Spin-Offs Red Foil",78,subset_term_match_78%
1723,"marvel 2023 upper deck anime volume 2 chibi Tier 3",2023,68,"Marvel 2023 Upper Deck Anime Volume 2",10,5004,"2023 Upper Deck Marvel Anime Vol. 2 - Chibi",75,token_overlap_75%
1743,"marvel 2023 upper deck annual creators corner",2023,,,10,5506,"2023-24 Upper Deck Marvel Annual - Creators Corner Autographs",78,token_overlap_78%
1913,"marvel 2024 skybox masterpieces xl Canvas High Series",2024,73,"Marvel 2024 Skybox Masterpieces XL ",10,5638,"2024 SkyBox Marvel Masterpieces XL",63,token_overlap_63%
2137,"marvel 2025 topps finest x men '97 Orange Refractor SP",2025,79,"marvel 2025 topps finest x men '97",10,6512,"2025 Topps Chrome Marvel - Human Torch Refractor (Red & Orange)",61,subset_term_match_61%
2146,"marvel 2025 topps finest x men '97 Protector Refractor SP",2025,79,"marvel 2025 topps finest x men '97",10,2494,"2025 Topps Chrome Marvel - Air Marvel Red Wave Refractor",49,subset_term_match_49%
2148,"marvel 2025 topps finest x men '97 Red Refractor SP",2025,79,"marvel 2025 topps finest x men '97",10,2494,"2025 Topps Chrome Marvel - Air Marvel Red Wave Refractor",61,subset_term_match_61%
2150,"marvel 2025 topps finest x men '97 Refractor SP",2025,79,"marvel 2025 topps finest x men '97",10,2494,"2025 Topps Chrome Marvel - Air Marvel Red Wave Refractor",55,subset_term_match_55%
2155,"marvel 2025 topps finest x men '97 SP",2025,79,"marvel 2025 topps finest x men '97",10,6561,"2025 Topps Chrome Marvel - X-Men Giant Size 50th Anniversary",44,token_overlap_44%
2157,"marvel 2025 topps finest x men '97 SuperFractor SP",2025,79,"marvel 2025 topps finest x men '97",10,2496,"2025 Topps Chrome Marvel - Air Marvel Superfractor",50,token_overlap_50%
2159,"marvel 2025 topps finest x men '97 X-Fractor SP",2025,79,"marvel 2025 topps finest x men '97",10,6572,"2025 Topps Chrome Marvel - X-Men Giant Size 50th Anniversary Relics X-Fractor",45,token_overlap_45%
2152,"marvel 2025 topps finest x men '97 remember it Laser Refractor",2025,79,"marvel 2025 topps finest x men '97",10,2494,"2025 Topps Chrome Marvel - Air Marvel Red Wave Refractor",45,subset_term_match_45%
2153,"marvel 2025 topps finest x men '97 remember it SuperFractor",2025,79,"marvel 2025 topps finest x men '97",10,6573,"2025 Topps Chrome Marvel - X-Men Giant Size 50th Anniversary SuperFractor",50,token_overlap_50%
2154,"marvel 2025 topps finest x men '97 remember it X-Fractor",2025,79,"marvel 2025 topps finest x men '97",10,6572,"2025 Topps Chrome Marvel - X-Men Giant Size 50th Anniversary Relics X-Fractor",45,token_overlap_45%
1159,"marvel 1993 x men series 2 gold",1993,17,"Marvel 1993 X-Men Series 2 ",9,2648,"1993 Marvel Comics Slamcaps Series 1",60,token_overlap_60%
1220,"marvel 1995 ultra spider man masterpieces",1995,27,"Marvel 1995 Ultra Spider Man ",9,2698,"1995 Fleer Marvel Masterpieces - Canvas",50,token_overlap_50%
1257,"marvel 1997 fleer premium qfx PhotoGrafix ClearChromes",1997,37,"Marvel 1997 Fleer Premium QFX ",9,2758,"1997 Fleer/SkyBox Marvel Premium QFX - PhotoGrafix ClearChrome",75,token_overlap_75%
1192,"marvel 1994 universe powerblast Silver",1994,,,9,2280,"1994 Flair Marvel Annual - Flair Marvel Universe PowerBlast",67,token_overlap_67%
1186,"marvel 1994 ultra x men portrait",1994,21,"Marvel 1994 Ultra X-Men ",9,2661,"1994 Flair Marvel Annual",40,token_overlap_40%
1190,"marvel 1994 universe Hologram",1994,22,"Marvel 1994 Universe ",9,2670,"1994 Fleer Marvel Universe",75,token_overlap_75%
1191,"marvel 1994 universe powerblast",1994,22,"Marvel 1994 Universe ",9,2670,"1994 Fleer Marvel Universe",75,token_overlap_75%
1218,"marvel 1995 ultra spider man golden web",1995,27,"Marvel 1995 Ultra Spider Man ",9,2687,"1995 Flair Marvel Annual",29,token_overlap_29%
1231,"marvel 1995 ultra x men hunters stalkers",1995,28,"Marvel 1995 Ultra X-Men ",9,2687,"1995 Flair Marvel Annual",33,token_overlap_33%
1214,"marvel 1995 ultra spider man Clear Chrome",1995,27,"Marvel 1995 Ultra Spider Man ",8,2687,"1995 Flair Marvel Annual",29,token_overlap_29%
1763,"marvel 2023 upper deck platinum Artist Auto Blue Rainbow",2023,69,"Marvel 2023 Upper Deck Platinum",8,5228,"2023 Upper Deck Marvel Platinum - Blue Rainbow",78,token_overlap_78%
1962,"marvel 2024 topps chrome character autograph",2024,74,"Marvel 2024 Topps Chrome ",8,2412,"2024 Topps Chrome Marvel - Marvel Character Autographs SuperFractor",71,token_overlap_71%
1965,"marvel 2024 topps chrome character autograph Gold Wave",2024,74,"Marvel 2024 Topps Chrome ",8,2406,"2024 Topps Chrome Marvel - Marvel Character Autographs Gold Wave Refractor",78,token_overlap_78%
1969,"marvel 2024 topps chrome character autograph Papradascha Sapphire",2024,74,"Marvel 2024 Topps Chrome ",8,2447,"2024 Topps Chrome Sapphire Edition Marvel - Marvel Character Autographs Papradascha",78,token_overlap_78%
1972,"marvel 2024 topps chrome character autograph Red Sapphire",2024,74,"Marvel 2024 Topps Chrome ",8,2450,"2024 Topps Chrome Sapphire Edition Marvel - Marvel Character Autographs Red Sapphire",78,token_overlap_78%
1944,"marvel 2024 topps chrome authentic marvel comic book artist autograph Green Gamma Ray Wave",2024,74,"Marvel 2024 Topps Chrome ",8,2393,"2024 Topps Chrome Marvel - Authentic Marvel Comic Book Artist Autographs Green Gamma RayWave Refractor",77,token_overlap_77%
1232,"marvel 1995 ultra x men hunters stalkers Gold",1995,28,"Marvel 1995 Ultra X-Men ",8,2708,"1995 Metal Marvel - Gold Blasters",45,subset_term_match_45%
1765,"marvel 2023 upper deck platinum Artist Auto Orange Rainbow",2023,69,"Marvel 2023 Upper Deck Platinum",8,5264,"2023 Upper Deck Marvel Platinum - Orange Rainbow Autographs",78,token_overlap_78%
1964,"marvel 2024 topps chrome character autograph Black Wave",2024,74,"Marvel 2024 Topps Chrome ",8,2405,"2024 Topps Chrome Marvel - Marvel Character Autographs Black Wave Refractor",78,token_overlap_78%
1973,"marvel 2024 topps chrome character autograph Sapphire",2024,74,"Marvel 2024 Topps Chrome ",8,2412,"2024 Topps Chrome Marvel - Marvel Character Autographs SuperFractor",71,token_overlap_71%
1129,"marvel 1991 universe Hologram",1991,5,"Marvel 1991 Universe ",7,2622,"1991 Impel Marvel Universe II - Autographed Hologram",62,subset_term_match_62%
1125,"marvel 1990 universe Diamond Preview",1990,6,"Marvel 1990 Universe",7,2614,"1990 Impel Marvel Universe",60,token_overlap_60%
1294,"marvel 2008 masterpieces Fleer Avengers",2008,47,"Marvel 2008 Masterpieces ",7,2835,"2008 Upper Deck Marvel Masterpieces Set 2 - Avengers",57,token_overlap_57%
1295,"marvel 2008 masterpieces Fleer Marvel Heroines",2008,47,"Marvel 2008 Masterpieces ",7,2285,"2008 Upper Deck Marvel Masterpieces Set 2 - Marvel Heroines",57,token_overlap_57%
1138,"marvel 1992 comic images spider man prism",1992,12,"Marvel 1992 Comic Images Spider Man",6,2636,"1992 Marvel Comics UK Overkill/Exploits of Spider-Man",44,token_overlap_44%
1140,"marvel 1992 comic images wolverine from then 'til now II prism",1992,13,"Marvel 1992 Comic Images Wolverine: From then 'til now II ",6,2277,"1992 SkyBox Marvel Masterpieces - Lost Marvel Bonus Cards",18,token_overlap_18%
1252,"marvel 1996 ultra x men wolverine Holoflash",1996,36,"Marvel 1996 Ultra X-Men: Wolverine ",6,2742,"1996 Ultra Marvel Onslaught",50,token_overlap_50%
2134,"marvel 2025 topps finest x men '97 omega level",2025,79,"marvel 2025 topps finest x men '97",6,6561,"2025 Topps Chrome Marvel - X-Men Giant Size 50th Anniversary",44,token_overlap_44%
1184,"marvel 1994 ultra x men fatal attractions",1994,21,"Marvel 1994 Ultra X-Men ",6,2280,"1994 Flair Marvel Annual - Flair Marvel Universe PowerBlast",33,token_overlap_33%
